Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-12 00:00:00-04:00,188.0459566971953,190.04855924155865,186.84638895388292,188.13519287109375,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,188.8589108119984,189.5429691298021,188.14511214362412,188.8985595703125,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,188.59122781892412,189.53304086059518,187.99640569502964,189.04727172851562,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,190.2468257033596,192.64599134916114,190.1576046603519,192.31883239746094,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,191.68434955477355,192.65590289157154,190.76235338000512,192.06106567382812,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,191.4365103758755,196.52230675519328,190.99037488225764,193.41928100585938,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,193.4093850998196,194.77750187069304,190.8417003977572,191.46627807617188,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,192.42792578687713,193.29042630506785,189.58263920125253,190.28652954101562,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,191.74382595603396,193.2309038397432,190.59381542873754,191.08950805664062,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,191.66454650804036,192.76498493762563,191.25807485221583,191.95204162597656,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,192.001611182289,193.9546416567155,191.65463536403175,192.824462890625,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,194.33136299756583,195.50119046422063,190.89125457942112,191.55548095703125,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,192.99296433573411,194.93608607706628,192.4675313646912,194.14297485351562,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,194.3710202090042,194.79732379964574,193.57790885902568,194.75765991210938,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,194.5494738750641,195.03524303340677,193.5977372471017,193.92489624023438,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,193.35977399392826,193.49856732490423,190.19726772902345,190.9209747314453,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,189.91971082460205,190.71280705310875,189.04728682043563,189.5231475830078,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,183.92179948550063,185.7657766923876,180.3528064633521,180.42221069335938,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,180.5610076771683,181.55239296699656,175.8221872019764,177.30926513671875,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,178.14204563329835,178.71705098279648,176.05022182613857,178.2510986328125,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,179.31185840559957,179.3713391045639,175.48511045638642,176.6549530029297,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,177.93383023619305,179.1928938087059,176.07003615011226,176.4368438720703,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,176.02983256684112,177.32036168980022,175.26543082107975,176.49639892578125,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,176.6751020557822,178.38258864969947,176.01990054114177,178.15426635742188,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,177.57847773870674,178.174103062697,175.76179096239193,176.15887451171875,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,175.84121662599503,177.24094603057796,175.2157956243564,175.28529357910156,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,175.85114660071363,176.218449670705,172.21777275650916,172.73399353027344,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,171.04636032936088,173.82599075554495,170.70883778094841,173.22042846679688,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,173.79620604217206,174.84849110751958,172.47588124297116,174.5605926513672,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,175.77172944077836,176.38721354501158,174.96762533098521,175.94049072265625,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,177.2211114741355,180.2290643006026,177.032491470534,179.80218505859375,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,179.35544373491686,179.78232293288016,174.72934624726201,175.09666442871094,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,176.08940889849805,177.84651968096887,174.54076169805765,177.31045532226562,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,178.77968881089737,179.27605088665493,177.25090028258217,178.87896728515625,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,178.39254097330755,183.55470393604566,178.19399915700407,182.78038024902344,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,183.59439418869403,186.48322490340712,183.39585240180426,186.28466796875,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,186.47328650618994,187.7439721096439,186.11590523348306,186.50306701660156,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,188.11127770079705,188.538141753245,186.91007498628073,188.0814971923828,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,186.91006645692772,188.59769416370813,186.2449432197517,188.31973266601562,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,187.02920802693,187.47594597496703,180.14963751857883,181.57916259765625,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,173.90540860928058,176.9133767073295,172.27734161590178,176.26809692382812,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,177.05233659559462,178.92858440411607,176.4963984153427,176.88356018066406,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,178.75983344187836,178.98815574028976,176.04968578063105,178.05499267578125,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,178.18406545251986,178.81940831086655,173.54804542949864,175.01727294921875,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,175.22572770658326,176.00998823848755,172.7141369128852,172.94247436523438,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,172.73398888645488,174.81871550108795,172.3170465930817,174.46133422851562,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,175.1959388893145,175.2157976120051,172.55530438661506,173.73663330078125,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,175.1959303652364,178.0748391046168,174.88818834345716,176.6750946044922,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,176.22839490317045,178.3230434602776,175.84123309156146,177.76712036132812,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,177.95570880879336,178.3925098170354,174.1237933470795,174.21315002441406,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,173.27998896827123,175.01725608596104,172.59500693822505,172.66448974609375,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,173.39909696300535,175.7915654067452,172.7836129384518,173.51821899414062,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,172.93253251615403,175.6823824720043,172.88289328236814,174.79885864257812,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,173.54803864674588,173.92526351342306,170.4110267791137,170.70884704589844,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,171.36402481079512,171.78096710415326,167.8200077433672,169.18995666503906,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.10787564587397,170.77830558378838,166.4003891832915,169.44805908203125,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,170.76839850543928,171.81076180692196,169.10061419351356,169.96429443359375,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,169.97423364599135,173.03182590816493,169.68633515386165,172.48582458496094,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.0066491138284,172.366691440067,169.57713912474932,171.1456298828125,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,169.84514590084152,172.9424550881848,169.72602386786275,172.39645385742188,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,172.52551359241795,174.17343922355133,171.42358924241523,173.6373748779297,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,172.53545399514545,176.69497045530053,171.91995474415313,176.1986083984375,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,175.52353680032698,177.74724412480685,174.52089096334598,177.68768310546875,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,176.80415770883764,178.41236580749592,176.6552400140717,177.092041015625,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,176.90342620076967,178.54143000452555,176.30780084757703,178.49179077148438,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,178.759844529376,181.01331743803624,177.73732472140046,179.3951873779297,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.09998356079097,180.60626734000098,176.84385010145385,177.54869079589844,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,175.46397958471027,177.7770284883398,175.22572035442593,177.41964721679688,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,175.3646914585386,177.12181720914745,173.52816111664285,175.86105346679688,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,174.30248985254676,176.28793794498117,173.83590833900334,174.5605926513672,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,174.75913147519677,176.5460377577175,173.9153251388443,174.18336486816406,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.03444341613093,174.14364366291989,171.3838721325441,171.62213134765625,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,169.66646713238327,172.7439025281915,168.69358667928853,171.7412567138672,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,171.7909082758531,172.4063923696406,170.20254365913797,172.17807006835938,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,170.62942613878033,171.80083332633419,169.4083645680371,169.8551025390625,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.13042690723296,170.13308810190594,164.46462592641987,165.67575073242188,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,165.69558183671225,167.73066925493364,165.6161620916175,166.9960479736328,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,167.79021577395145,169.92456632823416,167.6412980843576,169.05096435546875,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.1178450859905,169.65655543893973,166.67838291410567,169.5275115966797,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,169.75581666227828,172.9623111800798,168.88221462983017,172.70420837402344,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,174.2429278242073,176.48647870246754,174.18336680542194,176.27801513671875,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,172.97223177840408,175.53346146527645,172.08870804185926,175.36468505859375,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.09669429529205,178.12449090151532,174.92793300379333,177.9259490966797,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,177.87629469765844,181.1125849169399,177.66783112206795,180.49710083007812,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.023246561535,182.11523398810698,180.26876654734838,181.55931091308594,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,181.62879543623518,182.78034380026955,180.48715371155149,181.08279418945312,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,182.87206148972973,185.4565506612299,182.43468499907056,185.2875518798828,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,184.71101456121173,184.9197527658604,183.1106225987718,183.6970977783203,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,186.57980822279126,186.98736499365313,185.18816945365924,186.3213653564453,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,186.72890587030213,188.36905250310778,186.65931635404164,186.887939453125,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,188.43864070160558,189.82034448090351,187.52411797622008,188.5778045654297,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,189.11456252266416,189.24379151892643,187.44459626814825,188.5579071044922,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,188.75671623264228,190.76466491067268,188.7467813740569,190.30740356445312,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,190.2676365405526,190.37698064874536,188.60760520178732,189.50222778320312,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,190.3471617671388,191.77855487032625,189.69109711501824,190.16822814941406,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,189.73086532541635,189.76068506922263,188.1205384889839,188.83624267578125,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,188.78653185384877,189.53205575999598,187.77261509452617,188.6573028564453,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,188.64737693705334,189.9396214691522,188.26963995303524,189.263671875,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,189.76069003248776,190.9435904601538,187.84221568139642,188.2398223876953,43014200,0.0,0.0
